date,seqNo,open,close,high,low,volume,amount
20161123,1,205200,205200,205200,205200,4600,94392.0000
20161123,2,205200,205200,205200,205200,2900,59508.0000
20161123,3,205200,205200,205200,205200,1000,20520.0000
20161123,4,205200,205200,205200,205200,1000,20520.0000
20161123,5,205200,205200,205200,205200,100,2052.0000
20161123,6,205200,205200,205200,205200,1500,30780.0000
20161123,7,205200,205200,205200,205200,3500,71820.0000
20161123,8,205200,205200,205200,205200,0,0.0000
20161123,9,205200,205200,205200,205200,0,0.0000
20161123,10,205200,205200,205200,205200,0,0.0000
20161123,11,205200,205200,205200,205200,0,0.0000
20161123,12,205200,205200,205200,205200,0,0.0000
20161123,13,205200,205200,205200,205200,0,0.0000
20161123,14,205200,205200,205200,205200,200,4104.0000
20161123,15,205200,205200,205200,205200,0,0.0000
20161123,16,205200,205200,205200,205200,0,0.0000
20161123,17,205200,205200,205200,205200,0,0.0000
20161123,18,205200,205200,205200,205200,0,0.0000
20161123,19,205200,205200,205200,205200,0,0.0000
20161123,20,205200,205200,205200,205200,0,0.0000
20161123,21,205200,205200,205200,205200,0,0.0000
20161123,22,205200,205200,205200,205200,0,0.0000
20161123,23,205200,205200,205200,205200,1000,20520.0000
20161123,24,205200,205200,205200,205200,0,0.0000
20161123,25,205200,205200,205200,205200,1000,20520.0000
20161123,26,205200,205200,205200,205200,0,0.0000
20161123,27,205200,205200,205200,205200,1000,20520.0000
20161123,28,205200,205200,205200,205200,0,0.0000
20161123,29,205200,205200,205200,205200,1100,22572.0000
20161123,30,205200,205200,205200,205200,0,0.0000
20161123,31,205200,205200,205200,205200,0,0.0000
20161123,32,205200,205200,205200,205200,1020,20930.4000
20161123,33,205200,205200,205200,205200,0,0.0000
20161123,34,205200,205200,205200,205200,0,0.0000
20161123,35,205200,205200,205200,205200,0,0.0000
20161123,36,205200,205200,205200,205200,0,0.0000
20161123,37,205200,205200,205200,205200,0,0.0000
20161123,38,205200,205200,205200,205200,0,0.0000
20161123,39,205200,205200,205200,205200,0,0.0000
20161123,40,205200,205200,205200,205200,1000,20520.0000
20161123,41,205200,205200,205200,205200,0,0.0000
20161123,42,205200,205200,205200,205200,0,0.0000
20161123,43,205200,205200,205200,205200,0,0.0000
20161123,44,205200,205200,205200,205200,0,0.0000
20161123,45,205200,205200,205200,205200,0,0.0000
