date,seqNo,open,close,high,low,volume,amount
20150422,1,160800,160800,160800,160800,12601,202624.0800
20150422,2,160800,160800,160800,160800,5000,80400.0000
20150422,3,160800,160800,160800,160800,1500,24120.0000
20150422,4,160800,160800,160800,160800,0,0.0000
20150422,5,160800,160800,160800,160800,4500,72360.0000
20150422,6,160800,160800,160800,160800,0,0.0000
20150422,7,160800,160800,160800,160800,3500,56280.0000
20150422,8,160800,160800,160800,160800,2000,32160.0000
20150422,9,160800,160800,160800,160800,0,0.0000
20150422,10,160800,160800,160800,160800,4000,64320.0000
20150422,11,160800,160800,160800,160800,3000,48240.0000
20150422,12,160800,160800,160800,160800,2000,32160.0000
20150422,13,160800,160800,160800,160800,1000,16080.0000
20150422,14,160800,160800,160800,160800,3000,48240.0000
20150422,15,160800,160800,160800,160800,2500,40200.0000
20150422,16,160800,160800,160800,160800,0,0.0000
20150422,17,160800,160800,160800,160800,2000,32160.0000
20150422,18,160800,160800,160800,160800,2000,32160.0000
20150422,19,160800,160800,160800,160800,1000,16080.0000
20150422,20,160800,160800,160800,160800,0,0.0000
20150422,21,160800,160800,160800,160800,2000,32160.0000
20150422,22,160800,160800,160800,160800,1000,16080.0000
20150422,23,160800,160800,160800,160800,0,0.0000
20150422,24,160800,160800,160800,160800,1000,16080.0000
20150422,25,160800,160800,160800,160800,3000,48240.0000
20150422,26,160800,160800,160800,160800,0,0.0000
20150422,27,160800,160800,160800,160800,0,0.0000
20150422,28,160800,160800,160800,160800,0,0.0000
20150422,29,160800,160800,160800,160800,0,0.0000
20150422,30,160800,160800,160800,160800,0,0.0000
20150422,31,160800,160800,160800,160800,1000,16080.0000
20150422,32,160800,160800,160800,160800,1000,16080.0000
20150422,33,160800,160800,160800,160800,0,0.0000
20150422,34,160800,160800,160800,160800,100,1608.0000
20150422,35,160800,160800,160800,160800,1000,16080.0000
20150422,36,160800,160800,160800,160800,500,8040.0000
20150422,37,160800,160800,160800,160800,1000,16080.0000
20150422,38,160800,160800,160800,160800,0,0.0000
20150422,39,160800,160800,160800,160800,0,0.0000
20150422,40,160800,160800,160800,160800,0,0.0000
20150422,41,160800,160800,160800,160800,0,0.0000
20150422,42,160800,160800,160800,160800,500,8040.0000
20150422,43,160800,160800,160800,160800,0,0.0000
20150422,44,160800,160800,160800,160800,1500,24120.0000
20150422,45,160800,160800,160800,160800,1000,16080.0000
20150422,46,160800,160800,160800,160800,0,0.0000
20150422,47,160800,160800,160800,160800,0,0.0000
20150422,48,160800,160800,160800,160800,1000,16080.0000
20150423,1,176900,176900,176900,176900,3200,56608.0000
20150423,2,176900,176900,176900,176900,0,0.0000
20150423,3,176900,176900,176900,176900,0,0.0000
20150423,4,176900,176900,176900,176900,100,1769.0000
20150423,5,176900,176900,176900,176900,0,0.0000
20150423,6,176900,176900,176900,176900,0,0.0000
20150423,7,176900,176900,176900,176900,2000,35380.0000
20150423,8,176900,176900,176900,176900,0,0.0000
20150423,9,176900,176900,176900,176900,0,0.0000
20150423,10,176900,176900,176900,176900,500,8845.0000
20150423,11,176900,176900,176900,176900,0,0.0000
20150423,12,176900,176900,176900,176900,1000,17690.0000
20150423,13,176900,176900,176900,176900,1000,17690.0000
20150423,14,176900,176900,176900,176900,0,0.0000
20150423,15,176900,176900,176900,176900,1000,17690.0000
20150423,16,176900,176900,176900,176900,0,0.0000
20150423,17,176900,176900,176900,176900,0,0.0000
20150423,18,176900,176900,176900,176900,0,0.0000
20150423,19,176900,176900,176900,176900,0,0.0000
20150423,20,176900,176900,176900,176900,0,0.0000
20150423,21,176900,176900,176900,176900,0,0.0000
20150423,22,176900,176900,176900,176900,0,0.0000
20150423,23,176900,176900,176900,176900,0,0.0000
20150423,24,176900,176900,176900,176900,1000,17690.0000
20150423,25,176900,176900,176900,176900,0,0.0000
20150423,26,176900,176900,176900,176900,1000,17690.0000
20150423,27,176900,176900,176900,176900,0,0.0000
20150423,28,176900,176900,176900,176900,0,0.0000
20150423,29,176900,176900,176900,176900,0,0.0000
20150423,30,176900,176900,176900,176900,0,0.0000
20150423,31,176900,176900,176900,176900,0,0.0000
20150423,32,176900,176900,176900,176900,0,0.0000
20150423,33,176900,176900,176900,176900,0,0.0000
20150423,34,176900,176900,176900,176900,0,0.0000
20150423,35,176900,176900,176900,176900,0,0.0000
20150423,36,176900,176900,176900,176900,0,0.0000
20150423,37,176900,176900,176900,176900,0,0.0000
20150423,38,176900,176900,176900,176900,0,0.0000
20150423,39,176900,176900,176900,176900,100,1769.0000
20150423,40,176900,176900,176900,176900,0,0.0000
20150423,41,176900,176900,176900,176900,0,0.0000
20150423,42,176900,176900,176900,176900,1000,17690.0000
20150423,43,176900,176900,176900,176900,0,0.0000
20150423,44,176900,176900,176900,176900,0,0.0000
20150423,45,176900,176900,176900,176900,0,0.0000
20150423,46,176900,176900,176900,176900,0,0.0000
20150423,47,176900,176900,176900,176900,0,0.0000
20150423,48,176900,176900,176900,176900,1000,17690.0000
20150424,1,194600,194600,194600,194600,9700,188761.9998
20150424,2,194600,194600,194600,194600,0,0.0000
20150424,3,194600,194600,194600,194600,3000,58380.0000
20150424,4,194600,194600,194600,194600,1000,19460.0000
20150424,5,194600,194600,194600,194600,0,0.0000
20150424,6,194600,194600,194600,194600,0,0.0000
20150424,7,194600,194600,194600,194600,0,0.0000
20150424,8,194600,194600,194600,194600,0,0.0000
20150424,9,194600,194600,194600,194600,0,0.0000
20150424,10,194600,194600,194600,194600,0,0.0000
20150424,11,194600,194600,194600,194600,1000,19460.0000
20150424,12,194600,194600,194600,194600,0,0.0000
20150424,13,194600,194600,194600,194600,0,0.0000
20150424,14,194600,194600,194600,194600,400,7783.9994
20150424,15,194600,194600,194600,194600,0,0.0000
20150424,16,194600,194600,194600,194600,2900,56433.9989
20150424,17,194600,194600,194600,194600,0,0.0000
20150424,18,194600,194600,194600,194600,0,0.0000
20150424,19,194600,194600,194600,194600,1000,19460.0000
20150424,20,194600,194600,194600,194600,0,0.0000
20150424,21,194600,194600,194600,194600,0,0.0000
20150424,22,194600,194600,194600,194600,0,0.0000
20150424,23,194600,194600,194600,194600,0,0.0000
20150424,24,194600,194600,194600,194600,2000,38920.0000
20150424,25,194600,194600,194600,194600,0,0.0000
20150424,26,194600,194600,194600,194600,0,0.0000
20150424,27,194600,194600,194600,194600,0,0.0000
20150424,28,194600,194600,194600,194600,2500,48650.0000
20150424,29,194600,194600,194600,194600,0,0.0000
20150424,30,194600,194600,194600,194600,0,0.0000
20150424,31,194600,194600,194600,194600,1000,19460.0000
20150424,32,194600,194600,194600,194600,0,0.0000
20150424,33,194600,194600,194600,194600,0,0.0000
20150424,34,194600,194600,194600,194600,0,0.0000
20150424,35,194600,194600,194600,194600,1000,19460.0000
20150424,36,194600,194600,194600,194600,0,0.0000
20150424,37,194600,194600,194600,194600,0,0.0000
20150424,38,194600,194600,194600,194600,0,0.0000
20150424,39,194600,194600,194600,194600,200,3891.9998
20150424,40,194600,194600,194600,194600,1000,19460.0000
20150424,41,194600,194600,194600,194600,0,0.0000
20150424,42,194600,194600,194600,194600,0,0.0000
20150424,43,194600,194600,194600,194600,0,0.0000
20150424,44,194600,194600,194600,194600,0,0.0000
20150424,45,194600,194600,194600,194600,1000,19460.0000
20150424,46,194600,194600,194600,194600,0,0.0000
20150424,47,194600,194600,194600,194600,300,5837.9995
20150424,48,194600,194600,194600,194600,1000,19460.0000
20150427,1,214100,214100,214100,214100,20800,445328.0000
20150427,2,214100,214100,214100,214100,2700,57807.0000
20150427,3,214100,214100,214100,214100,0,0.0000
20150427,4,214100,214100,214100,214100,1000,21410.0000
20150427,5,214100,214100,214100,214100,810,17342.1000
20150427,6,214100,214100,214100,214100,3000,64230.0000
20150427,7,214100,214100,214100,214100,0,0.0000
20150427,8,214100,214100,214100,214100,0,0.0000
20150427,9,214100,214100,214100,214100,0,0.0000
20150427,10,214100,214100,214100,214100,2000,42820.0000
