date,seqNo,open,close,high,low,volume,amount
20140102,1,207500,206800,208800,206000,28500,590477.3999
20140102,2,206600,205900,206600,205500,59891,1233431.9525
20140102,3,206000,207000,207000,206000,24000,495616.0020
20140102,4,207000,206200,207000,206200,11700,241556.0010
20140102,5,206200,205800,206500,205800,54200,1117614.9586
20140102,6,205800,206500,206500,205800,7240,149382.5979
20140102,7,206500,206500,206800,206200,14500,299300.0252
20140102,8,206500,207300,207300,206500,41546,860538.6135
20140102,9,207300,207300,207500,206800,21175,438503.1518
20140102,10,207300,207600,207700,207200,51220,1063048.0005
20140102,11,207600,207500,207700,207100,30100,624929.0479
20140102,12,207300,207300,207600,207200,46721,969251.6468
20140102,13,207300,207300,207600,207200,11196,232083.1152
20140102,14,207500,206900,207500,206900,20907,433054.2942
20140102,15,206900,206500,207100,206100,32151,664045.1500
20140102,16,206500,206400,207200,206100,29473,607943.1135
20140102,17,206500,207200,207200,206300,25851,533866.4997
20140102,18,206500,206500,207200,206500,14181,293090.6444
20140102,19,206600,207100,207800,206500,29727,615913.4830
20140102,20,207100,207100,207100,207000,8890,184075.9680
20140102,21,207100,207200,207500,207000,14147,293201.1546
20140102,22,207200,208300,208300,207200,23151,480546.8788
20140102,23,207600,208300,208700,207600,24318,506258.1053
20140102,24,208300,207800,208300,207800,20154,418893.1309
20140102,25,207800,207800,208600,207800,8228,171081.8426
20140102,26,207800,207700,207800,207600,18105,376049.1542
20140102,27,207700,207800,208500,207700,8076,167810.8034
20140102,28,207800,207900,207900,207600,29396,610565.0602
20140102,29,207600,207400,207700,207400,22330,463507.7012
20140102,30,207400,207200,207500,207100,23937,496294.5786
20140102,31,207200,207500,207900,207100,21955,455453.7473
20140102,32,207500,207200,207500,207100,8901,184517.9193
20140102,33,207200,207500,207500,207200,10380,215130.5986
20140102,34,207500,207500,207700,207500,13680,283951.0000
20140102,35,207500,207500,207700,207200,26100,541236.9961
20140102,36,207500,207400,207500,207400,12999,269723.4600
20140102,37,207500,207700,207900,207500,24400,506653.0000
20140102,38,207700,208100,208100,207700,60601,1260045.7734
20140102,39,208400,209200,209400,208400,60410,1262456.9995
20140102,40,209200,209000,209200,209000,42090,879758.8903
20140102,41,208600,209500,209500,208400,27600,576396.1265
20140102,42,209300,209800,209800,208800,39648,830747.3101
20140102,43,209900,209600,210500,209100,111000,2330252.9758
20140102,44,209500,210700,210700,209400,95008,1994599.3599
20140102,45,210700,210000,211300,210000,101400,2137945.4023
20140102,46,210100,210000,211500,209800,114800,2414608.0903
20140102,47,209900,209000,209900,207700,60663,1267924.3911
20140102,48,209000,207800,209100,207700,93737,1952733.9590
20140103,1,208000,206900,208000,206900,54300,1127228.9971
20140103,2,206900,205500,206900,205500,60100,1239296.9858
20140103,3,205300,205500,205500,205000,59700,1225664.9893
20140103,4,205500,206100,206100,205400,83425,1717036.2510
20140103,5,206300,206500,206500,206300,61154,1262279.5557
20140103,6,207000,206800,207000,206800,5600,115892.0039
20140103,7,206800,206000,206800,206000,69646,1437474.4292
20140103,8,205700,206100,206100,205500,22645,465917.9976
20140103,9,206000,205700,206000,205600,18455,379635.0000
20140103,10,205700,206500,206500,205600,44144,909337.4385
20140103,11,206500,206100,206500,206100,28800,594076.9985
20140103,12,206000,205900,206000,205600,51455,1059062.7782
20140103,13,205800,205400,206000,205300,62200,1277996.9048
20140103,14,205500,204600,205500,204500,102823,2106784.6208
20140103,15,204600,204500,204800,204400,86745,1774139.3244
20140103,16,204500,204500,204600,204200,26150,534357.6637
20140103,17,204500,204300,204500,204300,22220,454066.6031
20140103,18,204300,204400,204500,204200,15600,318712.7991
20140103,19,204400,204400,204500,204100,46700,954503.1057
20140103,20,204400,205300,205300,204300,20434,417820.5223
20140103,21,205300,204600,205600,204300,63500,1298235.1073
20140103,22,204600,204600,204600,204500,6300,128896.9933
20140103,23,204600,206000,206000,204600,20000,410667.0005
20140103,24,206000,205700,206000,205600,25400,522988.0026
20140103,25,205400,205000,205400,205000,5300,108670.0005
20140103,26,205000,204800,205000,204800,3800,77877.0000
20140103,27,204900,205000,205000,204800,11500,235711.0000
20140103,28,204900,204900,205400,204700,20500,420054.0002
20140103,29,204800,204900,204900,204800,4500,92195.0000
20140103,30,204900,204500,204900,204500,25800,527938.9913
20140103,31,204500,204800,204800,204500,15300,313014.0028
