date,seqNo,open,close,high,low,volume,amount
20170524,1,279200,281300,283900,279200,68702,1926305.8400
20170524,2,281300,276800,281500,275100,92100,2572159.0000
20170524,3,277900,277000,279300,276000,71802,1992737.5600
20170524,4,277000,282500,282800,277000,61853,1727566.2900
20170524,5,282000,280000,282400,279200,27500,775045.0000
20170524,6,280000,283300,284100,280000,58000,1636880.0000
20170524,7,283200,282500,283200,282400,36734,1039100.5000
20170524,8,282500,281600,282500,281000,20968,591159.7400
20170524,9,281600,282200,282300,281500,18600,523781.0000
20170524,10,282300,283800,284000,282300,30734,870178.2000
20170524,11,283800,284400,285000,283000,39800,1131377.3800
20170524,12,284400,284500,284500,283800,13000,369316.0000
20170524,13,284500,285500,285500,284300,34844,992466.3000
20170524,14,285500,284800,285700,284500,49600,1411942.0000
20170524,15,284800,284000,284900,283300,11366,322860.6800
20170524,16,284000,283400,284000,283400,10800,306304.0000
20170524,17,283400,283800,283900,283400,13100,371715.0000
20170524,18,283800,282400,284000,282400,18200,516075.3200
20170524,19,282500,283800,284000,281800,18100,512200.2800
20170524,20,283800,284000,285400,283700,26768,761084.1200
20170524,21,284000,284100,285000,284000,9100,258971.0000
20170524,22,284100,283900,284100,283800,6452,183174.4000
20170524,23,284000,283800,284500,283800,10768,305816.8400
20170524,24,284400,283800,284400,283800,4900,139086.0000
20170524,25,284100,283900,284100,283800,4312,122392.5600
20170524,26,283800,282900,283800,282900,5200,147269.0000
20170524,27,283400,282900,283400,282800,16226,459147.6600
20170524,28,282900,281500,282900,281500,31362,884890.9800
20170524,29,281500,282600,282600,281500,9500,267951.0000
20170524,30,282500,282000,282500,281300,13300,374621.0000
20170524,31,281900,281900,282000,281500,9434,265756.1000
20170524,32,281500,281900,281900,281100,13966,393074.1400
20170524,33,281700,281600,281800,281200,24300,684181.0000
20170524,34,281600,279200,281600,279000,43698,1225234.7800
20170524,35,279800,280900,281000,279800,11100,311597.0000
20170524,36,280900,281200,281200,280900,9300,261365.0000
20170524,37,281000,291900,291900,281000,119276,3399712.3000
20170524,38,291900,287400,292000,286000,67100,1934360.7000
20170524,39,288000,293100,297900,288000,323168,9465833.9500
20170524,40,293100,293000,293200,290000,58854,1721057.7200
20170524,41,293000,291100,293200,291100,36946,1080688.2800
20170524,42,291100,291500,291700,291100,22700,661548.0000
20170524,43,291500,292500,292900,291400,44261,1292757.1200
20170524,44,292200,290500,292200,290500,15000,436537.0000
20170524,45,290600,289000,291000,288200,21434,621416.8800
20170524,46,288600,289300,290000,288600,25602,741321.7600
20170524,47,289300,290000,290000,289200,30400,880191.0000
20170524,48,290000,289500,290900,289300,62700,1818910.0000
20170623,1,296100,297100,301000,296100,57000,1702628.0000
20170623,2,297100,294800,297100,294800,40500,1200358.0000
20170623,3,294900,296800,296800,294200,23000,679635.0000
20170623,4,296500,297900,297900,296500,6934,205978.1400
20170623,5,297900,297200,297900,297100,17800,529560.0000
20170623,6,297500,297300,297900,297300,8500,252920.0000
20170623,7,297900,298000,298600,297900,16400,488867.0000
20170623,8,298000,298700,298800,297900,19400,579012.0000
20170623,9,298600,298200,298900,298200,15200,453742.0000
20170623,10,298200,298400,298500,298000,9500,283277.0000
20170623,11,298400,298400,298400,298200,7302,217852.6800
20170623,12,298400,298800,298800,298400,34654,1035155.9800
20170623,13,298800,298500,298900,298500,11600,346455.0000
20170623,14,298500,298000,298500,298000,21800,650224.0000
20170623,15,298000,298400,298500,297900,8600,256349.0000
20170623,16,298400,299000,299000,298400,16000,477925.0000
20170623,17,299400,299000,299700,298900,18300,547340.0000
20170623,18,299000,299300,299800,299000,18600,556945.0000
20170623,19,299100,299300,299300,298600,9300,278212.0000
20170623,20,299000,298900,299000,298700,16700,499177.0000
20170623,21,298900,297700,298900,297600,35500,1058836.0000
20170623,22,297700,298500,299800,297700,43800,1309723.0000
20170623,23,298000,298100,299600,297900,68200,2038786.0000
20170623,24,298500,295100,298500,295000,86000,2553309.0000
20170623,25,295100,294500,295800,294200,48200,1421331.0000
20170623,26,294500,293000,294500,293000,26600,781532.0000
20170623,27,293300,295000,296000,292700,34166,1002429.8200
20170623,28,293700,294700,296400,293700,32908,973119.7600
20170623,29,294800,296200,296300,294700,9310,274901.8400
20170623,30,296000,295500,296500,295500,20600,609978.0000
20170623,31,296300,295700,296400,295500,16900,500326.0000
20170623,32,295800,295100,296400,295100,14500,428897.6200
20170623,33,295200,295200,296200,295000,12600,372296.0000
20170623,34,296000,294500,296200,294500,34000,1003959.6400
20170623,35,294500,295200,295200,293100,28400,835349.0000
20170623,36,295300,296700,296900,295300,33434,991227.4000
20170623,37,296700,296200,296700,295400,16600,492047.0000
20170623,38,296200,296200,296200,295500,19900,589140.0000
20170623,39,296100,295300,296200,295300,6100,180597.0000
20170623,40,295200,296300,296300,294400,26500,782380.0000
20170623,41,296500,296400,296600,296300,68500,2031088.9000
20170623,42,296400,297100,297100,295600,39702,1177223.3000
20170623,43,297400,297400,298800,297400,29500,879071.8500
20170623,44,297300,298100,298100,296600,58985,1755214.8000
20170623,45,298500,301400,302000,298500,124400,3740354.8000
20170623,46,301400,302400,303300,301400,122736,3712872.0200
20170623,47,302300,302000,302300,301000,106863,3227039.2300
20170623,48,302000,301900,302100,300600,66475,2005785.7900
20170606,1,285500,285400,288900,285000,37500,1072498.0000
20170606,2,285400,287800,288900,285400,36100,1035083.0000
20170606,3,287800,287000,287800,287000,22300,641151.0000
20170606,4,287000,288100,289200,286400,12636,363676.1600
20170606,5,288700,288600,288700,288200,4800,138514.0000
20170606,6,288200,286900,288200,286900,17964,516269.8400
20170606,7,287800,286300,287800,286200,22700,650521.0000
20170606,8,286600,288000,288200,286300,22000,633038.2800
20170606,9,287800,288200,288200,287800,10600,305234.0000
20170606,10,288200,288500,288500,288100,11100,319956.8000
20170606,11,288500,288700,288700,288200,8774,253118.5800
20170606,12,288700,289400,289600,288700,8100,234140.0000
